permno,date,ret
89509,4/29/2011,-0.040350586
89509,5/31/2011,-0.131657436
89509,6/30/2011,-0.062649868
89509,7/29/2011,-0.020017743
89509,8/31/2011,-0.192124441
89509,9/30/2011,-0.216486096
89509,10/31/2011,0.149012551
89509,11/30/2011,0.049687527
89509,12/30/2011,-0.07722123
89509,1/31/2012,-0.056865919
89509,2/29/2012,0.383521706
89509,3/30/2012,-0.064460106
89509,4/30/2012,-0.0842719
89509,5/31/2012,-0.227463469
89509,6/29/2012,0.03472871
89509,7/31/2012,0.028483303
89509,8/31/2012,0.011289477
89509,9/28/2012,0.023422481
89509,10/31/2012,-0.023398787
89509,11/30/2012,0.053515192
89509,12/31/2012,-0.039753817
89509,1/31/2013,0.106183976
89509,2/28/2013,0.055903491
89509,3/28/2013,0.120784506
89509,4/30/2013,-0.029957609
89509,5/31/2013,-0.039628327
89509,6/28/2013,-0.0734246
89509,7/31/2013,0.176027119
89509,8/30/2013,0.098390646
89509,9/30/2013,0.150220796
89509,10/31/2013,0.092842288
89509,11/29/2013,-0.100901723
89509,12/31/2013,0.109219722
89509,1/31/2014,-0.066056624
89509,2/28/2014,0.182384104
89509,3/31/2014,0.029383818
89509,4/30/2014,8.40E-05
89509,5/30/2014,0.085376106
89509,6/30/2014,0.110973448
89509,7/31/2014,-0.03094941
89509,8/29/2014,0.045317214
89509,9/30/2014,-0.128341168
89509,10/31/2014,-0.101635985
89509,11/28/2014,-0.075305723
89509,12/31/2014,0.010004793
89509,1/30/2015,-0.026415123
89509,2/27/2015,0.06434112
89509,3/31/2015,0.049325272
89509,4/30/2015,0.080893263
89509,5/29/2015,-0.07017684
89509,6/30/2015,-0.045017786
89509,7/31/2015,-0.05611454
89509,8/31/2015,0.062908173
89509,9/30/2015,-0.072663099
89509,10/30/2015,0.152029604
89509,11/30/2015,0.009486694
89509,12/31/2015,-0.249033779
89509,1/29/2016,0.040501263
89509,2/29/2016,-0.094731197
89509,3/31/2016,0.157562748
89509,4/29/2016,0.119358495
89509,5/31/2016,0.068699501
89509,6/30/2016,0.026143799
89509,7/29/2016,0.005866552
89509,8/31/2016,0.101982974
89509,9/30/2016,0.016568335
89509,10/31/2016,-0.03899673
89509,11/30/2016,0.068380699
89509,12/30/2016,-0.014360392
89509,1/31/2017,-0.005077169
89509,2/28/2017,-0.069595478
89509,3/31/2017,-0.04955459
89509,4/28/2017,-0.023516592
89509,5/31/2017,-0.077476881
89509,6/30/2017,-0.12597616
89509,7/31/2017,0.053398538
89509,8/31/2017,0.00747252
89509,9/29/2017,0.141037166
89509,10/31/2017,0.028679529
89509,11/30/2017,-0.00632857
89509,12/29/2017,0.050813895
89509,1/31/2018,-0.080403283
89509,2/28/2018,-0.14286989
89509,3/29/2018,-0.026953861
89509,4/30/2018,0.075828835
89509,5/31/2018,-0.074659497
89509,6/29/2018,0.09492036
89509,7/31/2018,-0.03086298
89509,8/31/2018,-0.141582102
89509,9/28/2018,0.100142032
89509,10/31/2018,-0.144932225
89509,11/30/2018,0.033849277
89509,12/31/2018,-0.24798733
90029,1/30/2004,NA
90029,2/27/2004,NA
90029,3/31/2004,-0.097619012
90029,4/30/2004,-0.079155661
90029,5/28/2004,0.332378238
90029,6/30/2004,-0.283870995
90029,7/30/2004,-0.246246234
90029,8/31/2004,-0.085657336
90029,9/30/2004,0.185185164
90029,10/29/2004,-0.04779416
90029,11/30/2004,0.364864945
90029,12/31/2004,0.131541699
90029,1/31/2005,-0.096249998
90029,2/28/2005,-0.157676324
90029,3/31/2005,-0.233169138
90029,4/29/2005,-0.143468961
90029,5/31/2005,-0.014999986
90029,6/30/2005,0.218274146
90029,7/29/2005,0.104166664
90029,8/31/2005,0.273584872
90029,9/30/2005,-0.007407436
90029,10/31/2005,-0.114925377
90029,11/30/2005,-0.244519368
90029,12/30/2005,-0.060267854
90029,1/31/2006,0.28978616
90029,2/28/2006,0.112338886
90029,3/31/2006,-0.001655588
90029,4/28/2006,-0.044776116
90029,5/31/2006,-0.267361164
90029,6/30/2006,-0.016587606
90029,7/31/2006,-0.036144599
90029,8/31/2006,-0.002499998
90029,9/29/2006,0.080200486
90029,10/31/2006,0.431554556
90029,11/30/2006,0.52188009
90029,12/29/2006,-0.02236422
90029,1/31/2007,-0.338779956
90029,2/28/2007,-0.176276788
90029,3/30/2007,0.088000014
90029,4/30/2007,-0.112132378
90029,5/31/2007,0.031055922
90029,6/29/2007,-0.166666657
90029,7/31/2007,-0.036144599
90029,8/31/2007,-0.004999995
90029,9/28/2007,0.077889435
90029,10/31/2007,0.165501177
90029,11/30/2007,-0.085999966
90029,12/31/2007,0.118161909
90029,1/31/2008,0.109589025
90029,2/29/2008,0.097001709
90029,3/31/2008,-0.684887469
90029,4/30/2008,-0.005102036
90029,5/30/2008,-0.169230789
90029,6/30/2008,-0.09876541
90029,7/31/2008,0.116438322
90029,8/29/2008,0.006134964
90029,9/30/2008,-0.134146363
90029,10/31/2008,-0.78873235
90029,11/28/2008,-0.200333387
90029,12/31/2008,2.501458883
90029,1/30/2009,-0.249999985
90029,2/27/2009,-0.079365097
90029,3/31/2009,0.103448287
90029,4/30/2009,0.73437506
90029,5/29/2009,0.288288236
90029,6/30/2009,-0.097902089
90029,7/31/2009,0.418604732
90029,8/31/2009,-0.016393492
90029,9/30/2009,0.011111167
90029,10/30/2009,-0.318681329
90029,11/30/2009,0.072580673
90029,12/31/2009,0.067669109
90029,1/29/2010,0.028169071
90029,2/26/2010,0
90029,3/31/2010,-0.1095891
90029,4/30/2010,0.192307696
90029,5/28/2010,0.187096834
90029,6/30/2010,0.010869554
90029,7/30/2010,0.188172057
90029,8/31/2010,-0.26696834
90029,9/30/2010,0.129629657
90029,10/29/2010,-0.005464476
90029,11/30/2010,0.098901071
90029,12/31/2010,0.600000024
90029,1/31/2011,-0.062500015
90029,2/28/2011,-0.00333333
90029,3/31/2011,-0.07692308
90029,4/29/2011,0.00724637
90029,5/31/2011,-0.007194238
90029,6/30/2011,-0.003623185
90029,7/29/2011,0.018181801
90029,8/31/2011,-0.14285709
90029,9/30/2011,-0.225000024
90029,10/31/2011,0.456989259
90029,11/30/2011,0.147601426
90029,12/30/2011,0.067524128
90029,1/31/2012,0.048192799
90029,2/29/2012,0.206896484
90029,3/30/2012,0.197619155
90029,4/30/2012,-0.007952373
90029,5/31/2012,-0.244488955
90029,6/29/2012,0.145888641
90029,7/31/2012,-0.106481545
90029,8/31/2012,0.012953417
90029,9/28/2012,0.217391342
90029,10/31/2012,-0.130252168
90029,11/30/2012,-0.314009666
90029,12/31/2012,0.003521123
90029,1/31/2013,0.08421053
90029,2/28/2013,-0.339805812
90029,3/28/2013,0.088235326
90029,4/30/2013,0.058558501
90029,5/31/2013,0.110638298
90029,6/28/2013,-0.578544021
90029,7/31/2013,0.209090918
90029,8/30/2013,-0.045112826
90029,9/30/2013,-0.062992066
90029,10/31/2013,0.025210058
90029,11/29/2013,0.450819612
90029,12/31/2013,0.107344665
90029,1/31/2014,-0.112244911
90029,2/28/2014,0.068965517
90029,3/31/2014,-0.028225811
90029,4/30/2014,-0.098201938
90029,5/30/2014,-0.116564378
90029,6/30/2014,0.111111082
90029,7/31/2014,-0.075000003
90029,8/29/2014,-0.040540583
90029,9/30/2014,0.007042247
90029,10/31/2014,0.146853179
90029,11/28/2014,-0.093902238
90029,12/31/2014,0.134589568
90029,1/30/2015,0.014234861
90029,2/27/2015,0.029239766
90029,3/31/2015,0.274431795
90029,4/30/2015,-0.10321001
90029,5/29/2015,0.131991088
90029,6/30/2015,0.028765867
90029,7/31/2015,0.255496293
90029,8/31/2015,-0.035702117
90029,9/30/2015,-0.134696737
90029,10/30/2015,-0.074572198
90029,11/30/2015,0.228093371
90029,12/31/2015,-0.13373968
90029,1/29/2016,-0.002897338
90029,2/29/2016,-0.330842644
90029,3/31/2016,0.193548307
90029,4/29/2016,-0.147089392
90029,5/31/2016,0.01096894
90029,6/30/2016,-0.121157333
90029,7/29/2016,0.058299065
90029,8/31/2016,0.014905998
90029,9/30/2016,-0.330140501
90029,10/31/2016,-0.118207797
90029,11/30/2016,-0.53513509
90029,12/30/2016,-0.08139538
90029,1/31/2017,0.037974648
90029,2/28/2017,0.097561002
90029,3/31/2017,0.322222173
90029,4/28/2017,-0.067226827
90029,5/31/2017,-0.009009043
90029,6/30/2017,0.754545391
90029,7/31/2017,0.642487168
90029,8/31/2017,0.13249214
90029,9/29/2017,0.197771534
90029,10/31/2017,0.023255814
90029,11/30/2017,-0.090909094
90029,12/29/2017,-0.06499996
90029,1/31/2018,-0.139037445
90029,2/28/2018,0.003105543
90029,3/29/2018,0.229102224
90029,4/30/2018,-0.146095693
90029,5/31/2018,-0.067846641
90029,6/29/2018,-0.034810137
90029,7/31/2018,-0.114754096
90029,8/31/2018,0.025925955
90029,9/28/2018,-0.104693197
90029,10/31/2018,-0.202419296
90029,11/30/2018,0.142568231
90029,12/31/2018,-0.190265536
91421,7/31/2006,NA
91421,8/31/2006,NA
91421,9/29/2006,0.096096151
91421,10/31/2006,-0.013698682
91421,11/30/2006,0.083333388
91421,12/29/2006,0.056410201
91421,1/31/2007,-0.038859222
91421,2/28/2007,-0.030278539
91421,3/30/2007,0.054687575
91421,4/30/2007,0.214814782
91421,5/31/2007,0.002012214
91421,6/29/2007,-0.026349414
91421,7/31/2007,0.020833313
91421,8/31/2007,-0.124469385
91421,9/28/2007,0.149157301
91421,10/31/2007,0.152129829
91421,11/30/2007,-0.075704195
91421,12/31/2007,0.009523846
91421,1/31/2008,0.083018787
91421,2/29/2008,0.006968718
91421,3/31/2008,-0.10207615
91421,4/30/2008,0.020231217
91421,5/30/2008,-0.034938611
91421,6/30/2008,-0.037182007
91421,7/31/2008,-0.186991885
91421,8/29/2008,-0.017499983
91421,9/30/2008,-0.165394425
91421,10/31/2008,-0.396341443
91421,11/28/2008,-0.040404063
91421,12/31/2008,-0.210526302
91421,1/30/2009,-0.13333337
91421,2/27/2009,-0.046153802
91421,3/31/2009,0.02822578
91421,4/30/2009,-0.129411742
91421,5/29/2009,0.900900781
91421,6/30/2009,-0.099526033
91421,7/31/2009,0.052631591
91421,8/31/2009,-0.225000024
91421,9/30/2009,0.270967811
91421,10/30/2009,-0.035533022
91421,11/30/2009,0.073684201
91421,12/31/2009,0.127450973
91421,1/29/2010,0.008695644
91421,2/26/2010,-0.051724091
91421,3/31/2010,-0.068181857
91421,4/30/2010,0.268292665
91421,5/28/2010,-0.073076859
91421,6/30/2010,-0.109958544
91421,7/30/2010,-0.109510489
91421,8/31/2010,0.047065608
91421,9/30/2010,0.159950018
91421,10/29/2010,-0.043062203
91421,11/30/2010,0.076576613
91421,12/31/2010,0.518828452
91421,1/31/2011,-0.035812702
91421,2/28/2011,0.128571436
91421,3/31/2011,-0.091139272
91421,4/29/2011,-0.250696331
91421,5/31/2011,0.152416304
91421,6/30/2011,-0.080645166
91421,7/29/2011,-0.014035075
91421,8/31/2011,-0.170818523
91421,9/30/2011,-0.261802524
91421,10/31/2011,0.029069738
91421,11/30/2011,-0.158192083
91421,12/30/2011,-0.040268499
91421,1/31/2012,0.097902171
91421,2/29/2012,-0.101910882
91421,3/30/2012,-0.02134751
91421,4/30/2012,-0.063555337
91421,5/31/2012,-0.22612597
91421,6/29/2012,0.320000052
91421,7/31/2012,-0.060606092
91421,8/31/2012,0.013064473
91421,9/28/2012,0.4726955
91421,10/31/2012,-0.135135129
91421,11/30/2012,-0.018749982
91421,12/31/2012,0.070063628
91421,1/31/2013,0.047619075
91421,2/28/2013,-0.119318202
91421,3/28/2013,0.032258112
91421,4/30/2013,-0.243749991
91421,5/31/2013,-0.024793463
91421,6/28/2013,-0.237288117
91421,7/31/2013,0.047555566
91421,8/30/2013,0.092490442
91421,9/30/2013,-0.160194144
91421,10/31/2013,0.028901706
91421,11/29/2013,-0.042134792
91421,12/31/2013,-0.002932549
91421,1/31/2014,0.152823493
91421,2/28/2014,0.591999114
91421,3/31/2014,-0.185897425
91421,4/30/2014,-0.165354356
91421,5/30/2014,0.132075578
91421,6/30/2014,0.100000001
91421,7/31/2014,0.181818098
91421,8/29/2014,-0.038461503
91421,9/30/2014,-0.199999973
91421,10/31/2014,-0.158333376
91421,11/28/2014,-0.049504962
91421,12/31/2014,-0.041666627
91421,1/30/2015,-0.097826123
91421,2/27/2015,0.025301239
91421,3/31/2015,-0.118918896
91421,4/30/2015,0.000133312
91421,5/29/2015,-0.066542201
91421,6/30/2015,-0.099999994
91421,7/31/2015,-0.206349194
91421,8/31/2015,0.019999981
91421,9/30/2015,-0.117647067
91421,10/30/2015,0.1113334
91421,11/30/2015,-0.000199993
91421,12/31/2015,-0.012000024
91421,1/29/2016,-0.109311722
91421,2/29/2016,0.213636324
91421,3/31/2016,-0.119850159
91421,4/29/2016,0.127659515
91421,5/31/2016,-0.188679188
91421,6/30/2016,0.210465103
91421,7/29/2016,0.460134447
91421,8/31/2016,-0.026315765
91421,9/30/2016,-0.108108081
91421,10/31/2016,-0.030303091
91421,11/30/2016,0.203125
91421,12/30/2016,-0.194805175
91421,1/31/2017,0.114193559
91421,2/28/2017,0.056745812
91421,3/31/2017,0.123287633
91421,4/28/2017,-0.060975626
91421,5/31/2017,-0.090909086
91421,6/30/2017,-0.042857103
91421,7/31/2017,0.076417871
91421,8/31/2017,-0.029395454
91421,9/29/2017,-0.014285701
91421,10/31/2017,-0.101449266
91421,11/30/2017,0.016129017
91421,12/29/2017,-0.04349209
91421,1/31/2018,-0.020909401
91421,2/28/2018,-0.101694927
91421,3/29/2018,-0.121509358
91421,4/30/2018,-0.140893489
91421,5/31/2018,0.054999962
91421,6/29/2018,0.020142203
91421,7/31/2018,-0.094076693
91421,8/31/2018,-0.030256389
91421,9/28/2018,-0.073506065
91421,10/31/2018,-0.115296796
91421,11/30/2018,-0.019677415
91421,12/31/2018,-0.235603824
